,Unnamed: 0,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1370,1370,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Tim Hortons,43.65330291250171,-79.4054567813873,Coffee Shop
1371,1371,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Leather & Sewing Supply Depot,43.6505157,-79.39745970000001,Arts & Crafts Store
1372,1372,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Booster Juice,43.65365721,-79.40613631,Smoothie Shop
1373,1373,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,KOS,43.65502568322186,-79.40335800214416,Breakfast Spot
1374,1374,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Shoppers Drug Mart,43.653702,-79.406093,Pharmacy
1375,1375,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Pho Tien,43.652831625013704,-79.40624186404881,Vietnamese Restaurant
1376,1376,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,The Supermarket,43.656679898773774,-79.40295434688701,Bar
1377,1377,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Billy Bishop Toronto City Airport (YTZ) (Billy Bishop Toronto City Airport),43.63168259661481,-79.39603341246891,Airport
1378,1378,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Porter Lounge,43.63068,-79.395756,Airport Lounge
1379,1379,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Toronto Harbour,43.633045495948274,-79.39648421332332,Harbor / Marina
1380,1380,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Billy Bishop Café,43.63113165872725,-79.39613873448842,Airport Food Court
1381,1381,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Air Canada Check-In Counter,43.631225969080035,-79.3959873701636,Airport Terminal
1382,1382,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Gate 8,43.63153617968722,-79.39456989797381,Airport Gate
1383,1383,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Balzac’s Coffee Roasters,43.631392,-79.39595200000001,Coffee Shop
1384,1384,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Crew Room,43.631359935983504,-79.39610738952824,Airport Lounge
1385,1385,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Porter Airlines Flight,43.631733612403565,-79.39458203868975,Plane
1386,1386,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Want Passport,43.63148266310702,-79.39607739313685,Boutique
1387,1387,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Porter Airlines Check-In Counter,43.631683,-79.395454,Airport Service
1388,1388,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Hertz,43.632,-79.39622299999999,Rental Car Location
1389,1389,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Porter FBO Limited,43.630717162940016,-79.3986976146698,Airport Terminal
1390,1390,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,ORNGE - Toronto Air Base,43.63166229946015,-79.39816647981401,Airport Service
1391,1391,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Edward Hanlan Statue,43.62772066806761,-79.38927421473466,Sculpture Garden
1392,1392,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Hanlan's Point Ferry,43.62781263197712,-79.38910853273904,Boat or Ferry
1393,1393,"First Canadian Place, Underground city",43.6484292,-79.3822802,Canoe,43.64745206618348,-79.38132001815677,Restaurant
1394,1394,"First Canadian Place, Underground city",43.6484292,-79.3822802,Equinox Bay Street,43.648099740348556,-79.37998869411527,Gym
1395,1395,"First Canadian Place, Underground city",43.6484292,-79.3822802,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
1396,1396,"First Canadian Place, Underground city",43.6484292,-79.3822802,Brick Street Bakery,43.648815163161494,-79.38060468610949,Bakery
1397,1397,"First Canadian Place, Underground city",43.6484292,-79.3822802,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
1398,1398,"First Canadian Place, Underground city",43.6484292,-79.3822802,Maman,43.64830873804684,-79.38225333898805,Café
1399,1399,"First Canadian Place, Underground city",43.6484292,-79.3822802,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
1400,1400,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Keg Steakhouse + Bar - York Street,43.649986593185695,-79.38410336664538,Restaurant
1401,1401,"First Canadian Place, Underground city",43.6484292,-79.3822802,King Taps,43.64847597418299,-79.38205778358744,Gastropub
1402,1402,"First Canadian Place, Underground city",43.6484292,-79.3822802,Bymark,43.64721728401801,-79.3812518816638,Restaurant
1403,1403,"First Canadian Place, Underground city",43.6484292,-79.3822802,Mos Mos Coffee,43.64815919753501,-79.37874450467257,Café
1404,1404,"First Canadian Place, Underground city",43.6484292,-79.3822802,Sam James Coffee Bar (SJCB),43.64788137014028,-79.3843315283683,Café
1405,1405,"First Canadian Place, Underground city",43.6484292,-79.3822802,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
1406,1406,"First Canadian Place, Underground city",43.6484292,-79.3822802,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1407,1407,"First Canadian Place, Underground city",43.6484292,-79.3822802,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
1408,1408,"First Canadian Place, Underground city",43.6484292,-79.3822802,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363919,Pub
1409,1409,"First Canadian Place, Underground city",43.6484292,-79.3822802,Pizzeria Libretto,43.648333546862354,-79.3851105018417,Pizza Place
1410,1410,"First Canadian Place, Underground city",43.6484292,-79.3822802,Dineen @CommerceCourt,43.64825054336556,-79.38012728220869,Coffee Shop
1411,1411,"First Canadian Place, Underground city",43.6484292,-79.3822802,Bosk at Shangri-La,43.64902273676152,-79.38582635521233,Asian Restaurant
1412,1412,"First Canadian Place, Underground city",43.6484292,-79.3822802,Soho House Toronto,43.648734306596616,-79.38654117564838,Speakeasy
1413,1413,"First Canadian Place, Underground city",43.6484292,-79.3822802,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
1414,1414,"First Canadian Place, Underground city",43.6484292,-79.3822802,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1415,1415,"First Canadian Place, Underground city",43.6484292,-79.3822802,Bardi's Steak House,43.64622,-79.383074,Restaurant
1416,1416,"First Canadian Place, Underground city",43.6484292,-79.3822802,John & Sons Oyster House,43.650602298305714,-79.38155510682869,Seafood Restaurant
1417,1417,"First Canadian Place, Underground city",43.6484292,-79.3822802,Design Exchange,43.64797219581623,-79.38010382588463,Art Gallery
1418,1418,"First Canadian Place, Underground city",43.6484292,-79.3822802,Starbucks,43.646731,-79.383951,Coffee Shop
1419,1419,"First Canadian Place, Underground city",43.6484292,-79.3822802,DAVIDsTEA,43.65054655294377,-79.38338493349876,Tea Room
1420,1420,"First Canadian Place, Underground city",43.6484292,-79.3822802,Shangri-La Toronto,43.649129194175025,-79.3865566853963,Hotel
1421,1421,"First Canadian Place, Underground city",43.6484292,-79.3822802,Dineen Coffee,43.650496999999994,-79.378765,Café
1422,1422,"First Canadian Place, Underground city",43.6484292,-79.3822802,Four Seasons Centre for the Performing Arts,43.650591999999996,-79.385806,Concert Hall
1423,1423,"First Canadian Place, Underground city",43.6484292,-79.3822802,Petit Four Bakery,43.64774369258709,-79.379588142506,Sandwich Place
1424,1424,"First Canadian Place, Underground city",43.6484292,-79.3822802,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
1425,1425,"First Canadian Place, Underground city",43.6484292,-79.3822802,Pumpernickel's Deli,43.64883150054619,-79.38197006345456,Deli / Bodega
1426,1426,"First Canadian Place, Underground city",43.6484292,-79.3822802,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
1427,1427,"First Canadian Place, Underground city",43.6484292,-79.3822802,Pi Co.,43.648651,-79.385874,Pizza Place
1428,1428,"First Canadian Place, Underground city",43.6484292,-79.3822802,Café Plenty,43.64911793545771,-79.37831288380438,Café
1429,1429,"First Canadian Place, Underground city",43.6484292,-79.3822802,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
1430,1430,"First Canadian Place, Underground city",43.6484292,-79.3822802,Roy Thomson Hall,43.6465886970634,-79.38597899374355,Concert Hall
1431,1431,"First Canadian Place, Underground city",43.6484292,-79.3822802,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
1432,1432,"First Canadian Place, Underground city",43.6484292,-79.3822802,Estiatorio Volos,43.650329125599974,-79.38453301297716,Greek Restaurant
1433,1433,"First Canadian Place, Underground city",43.6484292,-79.3822802,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1434,1434,"First Canadian Place, Underground city",43.6484292,-79.3822802,WVRST,43.64496809087762,-79.38137631843856,Beer Bar
1435,1435,"First Canadian Place, Underground city",43.6484292,-79.3822802,Olly Fresco's,43.64691223190928,-79.37959661696462,Deli / Bodega
1436,1436,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Fairmont Royal York,43.645449146166506,-79.3815076529019,Hotel
1437,1437,"First Canadian Place, Underground city",43.6484292,-79.3822802,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
1438,1438,"First Canadian Place, Underground city",43.6484292,-79.3822802,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1439,1439,"First Canadian Place, Underground city",43.6484292,-79.3822802,Nathan Phillips Square,43.65227047322295,-79.38351631164552,Plaza
1440,1440,"First Canadian Place, Underground city",43.6484292,-79.3822802,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant
1441,1441,"First Canadian Place, Underground city",43.6484292,-79.3822802,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1442,1442,"First Canadian Place, Underground city",43.6484292,-79.3822802,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1443,1443,"First Canadian Place, Underground city",43.6484292,-79.3822802,Pilot Coffee Roasters,43.645018144646976,-79.38041509311991,Coffee Shop
1444,1444,"First Canadian Place, Underground city",43.6484292,-79.3822802,Hilton,43.6499459,-79.385479,Hotel
1445,1445,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Adelaide Hotel Toronto,43.6498312,-79.38016390000001,Hotel
1446,1446,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Gabardine,43.650988010642315,-79.38122513218156,American Restaurant
1447,1447,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Chase,43.6509519820936,-79.37942201983014,New American Restaurant
1448,1448,"First Canadian Place, Underground city",43.6484292,-79.3822802,Tim Hortons,43.6468622,-79.3825442,Coffee Shop
1449,1449,"First Canadian Place, Underground city",43.6484292,-79.3822802,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1450,1450,"First Canadian Place, Underground city",43.6484292,-79.3822802,Papyrus,43.648195409549366,-79.3813921854217,Gift Shop
1451,1451,"First Canadian Place, Underground city",43.6484292,-79.3822802,Union Pearson Express,43.64436200658876,-79.38319927907953,Train Station
1452,1452,"First Canadian Place, Underground city",43.6484292,-79.3822802,The National Club,43.649342592832326,-79.38057357318459,Wine Bar
1453,1453,"First Canadian Place, Underground city",43.6484292,-79.3822802,Old City Hall,43.65200880087613,-79.3817442232328,Monument / Landmark
1454,1454,"First Canadian Place, Underground city",43.6484292,-79.3822802,Tachi,43.650596038931276,-79.38339613055128,Sushi Restaurant
1455,1455,"First Canadian Place, Underground city",43.6484292,-79.3822802,Ninki Izakaya,43.650227823523046,-79.38486260004564,Japanese Restaurant
1456,1456,"First Canadian Place, Underground city",43.6484292,-79.3822802,Lobby Lounge at the Shangri-La Toronto,43.649154999868536,-79.38654574367817,Lounge
1457,1457,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Cambridge Club,43.651662878127546,-79.38307469732278,Gym
1458,1458,"First Canadian Place, Underground city",43.6484292,-79.3822802,Five Guys,43.64879871902221,-79.38168078992041,Burger Joint
1459,1459,"First Canadian Place, Underground city",43.6484292,-79.3822802,Byblos Toronto,43.64761505417177,-79.3883810317138,Mediterranean Restaurant
1460,1460,"First Canadian Place, Underground city",43.6484292,-79.3822802,Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse
1461,1461,"First Canadian Place, Underground city",43.6484292,-79.3822802,Starbucks,43.646799,-79.38069,Coffee Shop
1462,1462,"First Canadian Place, Underground city",43.6484292,-79.3822802,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
1463,1463,"First Canadian Place, Underground city",43.6484292,-79.3822802,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
1464,1464,"First Canadian Place, Underground city",43.6484292,-79.3822802,Sweet Lulu,43.650556504899356,-79.38117543224396,Asian Restaurant
1465,1465,"First Canadian Place, Underground city",43.6484292,-79.3822802,Toronto PATH System,43.649903406989786,-79.3830527039004,General Travel
1466,1466,"First Canadian Place, Underground city",43.6484292,-79.3822802,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
1467,1467,"First Canadian Place, Underground city",43.6484292,-79.3822802,Royal Alexandra Theatre,43.647255,-79.38753,Theater
1468,1468,"First Canadian Place, Underground city",43.6484292,-79.3822802,Canadian Opera Company,43.650660189378904,-79.38624169559013,Opera House
1469,1469,"First Canadian Place, Underground city",43.6484292,-79.3822802,Fune Japanese Restaurant,43.648513655445655,-79.38645657820041,Japanese Restaurant
1470,1470,"First Canadian Place, Underground city",43.6484292,-79.3822802,Boxcar Social Temperance,43.650557252494046,-79.38195634640063,Bar
1471,1471,"First Canadian Place, Underground city",43.6484292,-79.3822802,GoodLife Fitness Toronto 137 Yonge Street,43.651241999999996,-79.378068,Gym
1472,1472,"First Canadian Place, Underground city",43.6484292,-79.3822802,Buster's Sea Cove,43.647774105842885,-79.37918080262172,Seafood Restaurant
1473,1473,"First Canadian Place, Underground city",43.6484292,-79.3822802,Burrito Boyz,43.6484455955513,-79.3879951787513,Burrito Place
1474,1474,"First Canadian Place, Underground city",43.6484292,-79.3822802,Ruth's Chris Steak House,43.6499174,-79.38572380000001,Steakhouse
1475,1475,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Burger's Priest,43.64864328298093,-79.38753876719666,Fast Food Restaurant
1476,1476,"First Canadian Place, Underground city",43.6484292,-79.3822802,Mercatto,43.650243192168205,-79.38081989149896,Italian Restaurant
1477,1477,"First Canadian Place, Underground city",43.6484292,-79.3822802,Hudson's Bay,43.65203981587681,-79.38039146122816,Department Store
1478,1478,"First Canadian Place, Underground city",43.6484292,-79.3822802,Craft Beer Market,43.649872278912106,-79.37839828995996,Beer Bar
1479,1479,"First Canadian Place, Underground city",43.6484292,-79.3822802,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
1480,1480,"First Canadian Place, Underground city",43.6484292,-79.3822802,Freshii,43.649273084327184,-79.38374831204302,Salad Place
1481,1481,"First Canadian Place, Underground city",43.6484292,-79.3822802,Balzac's Coffee,43.64437258414837,-79.38306470027423,Coffee Shop
1482,1482,"First Canadian Place, Underground city",43.6484292,-79.3822802,Thai Island,43.64914597811404,-79.38379835292524,Thai Restaurant
1483,1483,"First Canadian Place, Underground city",43.6484292,-79.3822802,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
1484,1484,"First Canadian Place, Underground city",43.6484292,-79.3822802,Astarté Fresh Yogurt Bar,43.64759591780737,-79.38641938975013,Café
1485,1485,"First Canadian Place, Underground city",43.6484292,-79.3822802,Kojin,43.64939770725357,-79.38609106624851,Colombian Restaurant
1486,1486,"First Canadian Place, Underground city",43.6484292,-79.3822802,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957465,-79.37759759701125,Hotel
1487,1487,"First Canadian Place, Underground city",43.6484292,-79.3822802,FLOCK Rotisserie + Greens,43.65098849486318,-79.38191708712705,Salad Place
1488,1488,"First Canadian Place, Underground city",43.6484292,-79.3822802,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
1489,1489,"First Canadian Place, Underground city",43.6484292,-79.3822802,Leña,43.651722,-79.379205,Latin American Restaurant
1490,1490,"First Canadian Place, Underground city",43.6484292,-79.3822802,Copacabana Grilled Brazilian,43.64833259480477,-79.38815147660709,Brazilian Restaurant
1491,1491,"First Canadian Place, Underground city",43.6484292,-79.3822802,McEwan Foods,43.647160111263965,-79.38104402548048,Deli / Bodega
1492,1492,"First Canadian Place, Underground city",43.6484292,-79.3822802,Piper's Gastropub,43.64546811114469,-79.38177905581458,Cocktail Bar
1493,1493,Humewood-Cedarvale,43.6937813,-79.42819140000002,Cedarvale Park,43.692534923091934,-79.42870527613705,Field
1494,1494,Humewood-Cedarvale,43.6937813,-79.42819140000002,Cedarvale Ravine,43.69018823000728,-79.42610580222994,Trail
1495,1495,Humewood-Cedarvale,43.6937813,-79.42819140000002,Glen Cedar Park,43.695399298526496,-79.42925308973972,Playground
1496,1496,Humewood-Cedarvale,43.6937813,-79.42819140000002,Phil White Arena,43.691302716998266,-79.4317605114233,Hockey Arena
1497,1497,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,The Greater Good Bar,43.669409,-79.439267,Bar
1498,1498,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Parallel,43.66951635632503,-79.43872770646193,Middle Eastern Restaurant
1499,1499,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,FreshCo,43.667918385915854,-79.44075425394298,Grocery Store
1500,1500,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Blood Brothers Brewing,43.669943694926815,-79.43653285503387,Brewery
1501,1501,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Happy Bakery & Pastries,43.66705039063128,-79.44179124412831,Bakery
1502,1502,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Nova Era Bakery,43.66988647609785,-79.43758190821525,Bakery
1503,1503,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,The Sovereign,43.67311570819221,-79.44026498681781,Café
1504,1504,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Rehearsal Factory,43.668876751553256,-79.44360330056674,Music Venue
1505,1505,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Food Basics,43.666885631136395,-79.44669127467024,Supermarket
1506,1506,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,TD Canada Trust,43.667934100000004,-79.4416984,Bank
1507,1507,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Wallace Emerson Park,43.66693250395496,-79.43944862375629,Park
1508,1508,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Rexall,43.667504,-79.442086,Pharmacy
1509,1509,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Shoppers Drug Mart,43.666745,-79.447446,Pharmacy
1510,1510,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Macedo,43.669505607786704,-79.43944862375629,Wine Shop
1511,1511,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,North Of Brooklyn Pizzeria,43.669467,-79.439335,Pizza Place
1512,1512,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Wallace Emerson Community Centre,43.667293217213796,-79.43947609874155,Pool
1513,1513,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Coffee Time,43.66683723870163,-79.44619662610009,Coffee Shop
1514,1514,"Dufferin, Dovercourt Village",43.66900510000001,-79.4422593,Stop BBQ Chicken,43.66592308165377,-79.43804189355156,Brazilian Restaurant
1515,1515,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bellwoods Brewery,43.64709725459824,-79.41995537873463,Brewery
1516,1516,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Pizzeria Libretto,43.64897862710278,-79.4206035669193,Pizza Place
1517,1517,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Foxley Bistro,43.64864274628385,-79.42049525794246,Asian Restaurant
1518,1518,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Paris Paris Bar,43.649237,-79.421436,Wine Bar
1519,1519,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Reposado,43.64732078900138,-79.42003151431756,Bar
1520,1520,"Little Portugal, Trinity",43.647926700000006,-79.4197497,OddSeoul,43.64619218474247,-79.4196014527498,Korean Restaurant
1521,1521,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bang Bang Ice Cream & Bakery,43.64624619920086,-79.41955285188536,Ice Cream Shop
1522,1522,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bellwoods Brewery Bottle Shop,43.64712,-79.42004399999999,Beer Store
1523,1523,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Mamakas Taverna,43.645908,-79.41965400000001,Greek Restaurant
1524,1524,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Union Restaurant,43.64585979013257,-79.41953208988866,New American Restaurant
1525,1525,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Pho Rua Vang (Golden Turtle),43.646893196546046,-79.41977781583955,Vietnamese Restaurant
1526,1526,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Gift Shop,43.64614871682714,-79.41948131634447,Cocktail Bar
1527,1527,"Little Portugal, Trinity",43.647926700000006,-79.4197497,La Cubana,43.6462300387816,-79.4196356996568,Cuban Restaurant
1528,1528,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Lower Ossington Theatre,43.646389451065424,-79.4197810126815,Theater
1529,1529,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Artscape Youngplace,43.64692120641866,-79.41734246622579,Art Gallery
1530,1530,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Dakota Tavern,43.649679917054456,-79.42083755592827,Bar
1531,1531,"Little Portugal, Trinity",43.647926700000006,-79.4197497,YogaSpace,43.64760744635252,-79.42013338783642,Yoga Studio
1532,1532,"Little Portugal, Trinity",43.647926700000006,-79.4197497,La Banane,43.64904020618135,-79.42059946263156,French Restaurant
1533,1533,"Little Portugal, Trinity",43.647926700000006,-79.4197497,The Communist's Daughter,43.64936167997857,-79.42096310360856,Bar
1534,1534,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bazara,43.64853491212856,-79.42052095294851,Japanese Restaurant
1535,1535,"Little Portugal, Trinity",43.647926700000006,-79.4197497,i deal coffee,43.64784412071227,-79.4202942461777,Coffee Shop
1536,1536,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Rotate This,43.64854360521871,-79.42051802319355,Record Shop
1537,1537,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Hanmoto,43.64950530197358,-79.42276783144736,Asian Restaurant
1538,1538,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Pho Tien Thanh,43.645484089734296,-79.41927617283633,Vietnamese Restaurant
1539,1539,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Veghed,43.649224,-79.422326,Vegetarian / Vegan Restaurant
1540,1540,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Tiger of Sweden Toronto,43.64547447021368,-79.41939519348614,Men's Store
1541,1541,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Ufficio,43.64943939088826,-79.4230140106971,Italian Restaurant
1542,1542,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Venezia Bakery,43.6468112760052,-79.41980345671674,Bakery
1543,1543,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Jimmy's Coffee,43.64452074032671,-79.41890805667991,Coffee Shop
1544,1544,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Lost & Found,43.649377923735024,-79.42414948228769,Men's Store
1545,1545,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Montgomery's,43.64427321589836,-79.41852057016375,Restaurant
1546,1546,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Cafe Neon,43.644130015963505,-79.41966955539107,Café
1547,1547,"Little Portugal, Trinity",43.647926700000006,-79.4197497,BYOB Cocktail Emporium,43.64444685441145,-79.41775729184431,Miscellaneous Shop
1548,1548,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Le Dolci,43.65037714376175,-79.41595899908262,Cupcake Shop
1549,1549,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Trinity Bellwoods Park,43.64707192840235,-79.4137559260075,Park
1550,1550,"Little Portugal, Trinity",43.647926700000006,-79.4197497,The Goods,43.649259,-79.424022,Vegetarian / Vegan Restaurant
1551,1551,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Founder Restaurant & Bar,43.64947797447339,-79.42535203846116,Restaurant
1552,1552,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Frankie's Bar & Cafe,43.644289529654856,-79.41848108576797,Diner
1553,1553,"Little Portugal, Trinity",43.647926700000006,-79.4197497,El Almacen Yerba Mate Cafe + Gallery,43.64368185408237,-79.42162671323419,Café
1554,1554,"Little Portugal, Trinity",43.647926700000006,-79.4197497,apt 200,43.644025502641135,-79.42006269612578,Bar
1555,1555,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Hanji,43.64466491020959,-79.41642916229416,Gift Shop
1556,1556,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Fresh,43.64500965327651,-79.41508361054778,Juice Bar
1557,1557,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Reebok Crossfit Liberty Village,43.63703559193201,-79.42480199455973,Gym
1558,1558,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Starbucks,43.63909,-79.427622,Coffee Shop
1559,1559,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Pharmacy,43.638089904034146,-79.43180974511733,Bar
1560,1560,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Caffino,43.63902121044261,-79.42528923382933,Italian Restaurant
1561,1561,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Louie Craft Coffee,43.6392837755439,-79.42561998986335,Coffee Shop
1562,1562,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,SCHOOL Restaurant,43.6377753703417,-79.42429737067897,Breakfast Spot
1563,1563,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Pet Valu,43.63908935811652,-79.42682834187295,Pet Store
1564,1564,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Structube,43.63983635997934,-79.42364186555774,Furniture / Home Store
1565,1565,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,The Abbott,43.637996211047366,-79.43071653853734,Café
1566,1566,"Brockton, Parkdale Village, Exhibition Place",43.6368472,-79.42819140000002,Mike's Liberty Grill,43.637505073974886,-79.42464979436863,Breakfast Spot
