,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1336,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Torteria San Cosme,43.65470199390117,-79.40064636669985,Mexican Restaurant
1337,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Fudao Noodle House,43.654645274716124,-79.39887355126278,Noodle House
1338,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Golden Patty,43.6546590586465,-79.4011788108254,Caribbean Restaurant
1339,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,The Dirty Bird Chicken + Waffles,43.65461198283731,-79.40067408795788,Comfort Food Restaurant
1340,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,King's Cafe,43.65427040798248,-79.40189703859198,Vegetarian / Vegan Restaurant
1341,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,FILM CAFE,43.65510856565147,-79.40234241534543,Comfort Food Restaurant
1342,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Meeplemart,43.65162799198926,-79.39741037259144,Gaming Cafe
1343,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Hibiscus,43.655454254557085,-79.4024390910271,Vegetarian / Vegan Restaurant
1344,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Sonic Boom,43.650858882525974,-79.39698455156606,Record Shop
1345,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Poetry Jazz Cafe,43.654974536398164,-79.40237067545584,Jazz Club
1346,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Maker Pizza,43.6504011331197,-79.39804047841302,Pizza Place
1347,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Ozzy's Burger,43.65519064459841,-79.40261014020656,Burger Joint
1348,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,I Deal Coffee,43.65505778213131,-79.40325401691655,Coffee Shop
1349,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,El Trompo,43.6558316709016,-79.40256072891863,Mexican Restaurant
1350,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,4 Life Natural Foods,43.6552749938635,-79.40237389544615,Farmers Market
1351,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Livelihood Cafe,43.655820905845346,-79.40262894753235,Café
1352,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Urban Herbivore,43.65619336278354,-79.40267323355785,Vegetarian / Vegan Restaurant
1353,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Petit Nuage,43.65171670538228,-79.40399906956775,Dessert Shop
1354,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Kanto,43.6521668804813,-79.40484262234281,Filipino Restaurant
1355,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Otto's Berlin Döner,43.65638733696026,-79.40278822246442,Doner Restaurant
1356,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Big Fat Burrito,43.65607191076809,-79.40258445136877,Burrito Place
1357,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Buddha's Vegetarian,43.65190355922526,-79.40331176640306,Vegetarian / Vegan Restaurant
1358,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Wanda's Pie in the Sky,43.656162824734984,-79.40263037274666,Bakery
1359,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Café Pamenar,43.65667776586101,-79.402821713777,Café
1360,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Market 707,43.652127706758996,-79.40484420479436,Food Court
1361,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Krispy Kreme Doughnuts,43.65583357917441,-79.3994168504878,Donut Shop
1362,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,A & C World,43.65740880302916,-79.39984655786655,Gaming Cafe
1363,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Gushi,43.65225817681606,-79.40488372625506,Japanese Restaurant
1364,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Tuina.ca,43.65364690783921,-79.39466634879739,Massage Studio
1365,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Alexandra Park,43.650582680667924,-79.40453778486872,Park
1366,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Nom Nom Nom Poutine & Crêpes,43.65211105018779,-79.40478604370892,Poutine Place
1367,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,金城超級市場 Lucky Moose Food Mart,43.65365148008927,-79.3944133930438,Grocery Store
1368,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Toronto Western Hospital,43.65343431584569,-79.40607359183444,Hospital
1369,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Kensington College Backpackers Hostel,43.65683749268775,-79.40320279537319,Bed & Breakfast
1370,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Tim Hortons,43.6533029125017,-79.4054567813873,Coffee Shop
1371,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Leather & Sewing Supply Depot,43.6505157,-79.3974597,Arts & Crafts Store
1372,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Booster Juice,43.65365721,-79.40613631,Smoothie Shop
1373,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,KOS,43.65502568322186,-79.40335800214416,Breakfast Spot
1374,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Shoppers Drug Mart,43.653702,-79.406093,Pharmacy
1375,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,Pho Tien,43.6528316250137,-79.40624186404881,Vietnamese Restaurant
1376,"Kensington Market, Chinatown, Grange Park",43.6532057,-79.4000493,The Supermarket,43.656679898773774,-79.40295434688701,Bar
1377,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Billy Bishop Toronto City Airport (YTZ) (Billy Bishop Toronto City Airport),43.63168259661481,-79.3960334124689,Airport
1378,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Porter Lounge,43.63068,-79.395756,Airport Lounge
1379,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Toronto Harbour,43.63304549594827,-79.39648421332333,Harbor / Marina
1380,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Billy Bishop Café,43.63113165872724,-79.39613873448842,Airport Food Court
1381,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Air Canada Check-In Counter,43.631225969080035,-79.3959873701636,Airport Terminal
1382,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Gate 8,43.63153617968721,-79.39456989797382,Airport Gate
1383,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Balzac’s Coffee Roasters,43.631392,-79.395952,Coffee Shop
1384,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Crew Room,43.63135993598351,-79.39610738952823,Airport Lounge
1385,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Porter Airlines Flight,43.63173361240356,-79.39458203868975,Plane
1386,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Want Passport,43.63148266310702,-79.39607739313684,Boutique
1387,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Porter Airlines Check-In Counter,43.631683,-79.395454,Airport Service
1388,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Hertz,43.632,-79.396223,Rental Car Location
1389,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Porter FBO Limited,43.630717162940016,-79.3986976146698,Airport Terminal
1390,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,ORNGE - Toronto Air Base,43.63166229946016,-79.39816647981402,Airport Service
1391,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Edward Hanlan Statue,43.62772066806761,-79.38927421473466,Sculpture Garden
1392,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.6289467,-79.3944199,Hanlan's Point Ferry,43.62781263197712,-79.38910853273904,Boat or Ferry
1393,"First Canadian Place, Underground city",43.6484292,-79.3822802,Canoe,43.647452066183476,-79.38132001815676,Restaurant
1394,"First Canadian Place, Underground city",43.6484292,-79.3822802,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1395,"First Canadian Place, Underground city",43.6484292,-79.3822802,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
1396,"First Canadian Place, Underground city",43.6484292,-79.3822802,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
1397,"First Canadian Place, Underground city",43.6484292,-79.3822802,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
1398,"First Canadian Place, Underground city",43.6484292,-79.3822802,Maman,43.64830873804684,-79.38225333898805,Café
1399,"First Canadian Place, Underground city",43.6484292,-79.3822802,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
1400,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
1401,"First Canadian Place, Underground city",43.6484292,-79.3822802,King Taps,43.648475974183,-79.38205778358744,Gastropub
1402,"First Canadian Place, Underground city",43.6484292,-79.3822802,Bymark,43.647217284018005,-79.38125188166379,Restaurant
1403,"First Canadian Place, Underground city",43.6484292,-79.3822802,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1404,"First Canadian Place, Underground city",43.6484292,-79.3822802,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
1405,"First Canadian Place, Underground city",43.6484292,-79.3822802,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
1406,"First Canadian Place, Underground city",43.6484292,-79.3822802,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1407,"First Canadian Place, Underground city",43.6484292,-79.3822802,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
1408,"First Canadian Place, Underground city",43.6484292,-79.3822802,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1409,"First Canadian Place, Underground city",43.6484292,-79.3822802,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
1410,"First Canadian Place, Underground city",43.6484292,-79.3822802,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1411,"First Canadian Place, Underground city",43.6484292,-79.3822802,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
1412,"First Canadian Place, Underground city",43.6484292,-79.3822802,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
1413,"First Canadian Place, Underground city",43.6484292,-79.3822802,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
1414,"First Canadian Place, Underground city",43.6484292,-79.3822802,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1415,"First Canadian Place, Underground city",43.6484292,-79.3822802,Bardi's Steak House,43.64622,-79.383074,Restaurant
1416,"First Canadian Place, Underground city",43.6484292,-79.3822802,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
1417,"First Canadian Place, Underground city",43.6484292,-79.3822802,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1418,"First Canadian Place, Underground city",43.6484292,-79.3822802,Starbucks,43.646731,-79.383951,Coffee Shop
1419,"First Canadian Place, Underground city",43.6484292,-79.3822802,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
1420,"First Canadian Place, Underground city",43.6484292,-79.3822802,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
1421,"First Canadian Place, Underground city",43.6484292,-79.3822802,Dineen Coffee,43.650497,-79.378765,Café
1422,"First Canadian Place, Underground city",43.6484292,-79.3822802,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
1423,"First Canadian Place, Underground city",43.6484292,-79.3822802,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1424,"First Canadian Place, Underground city",43.6484292,-79.3822802,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
1425,"First Canadian Place, Underground city",43.6484292,-79.3822802,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
1426,"First Canadian Place, Underground city",43.6484292,-79.3822802,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
1427,"First Canadian Place, Underground city",43.6484292,-79.3822802,Pi Co.,43.648651,-79.385874,Pizza Place
1428,"First Canadian Place, Underground city",43.6484292,-79.3822802,Café Plenty,43.6491179354577,-79.37831288380438,Café
1429,"First Canadian Place, Underground city",43.6484292,-79.3822802,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
1430,"First Canadian Place, Underground city",43.6484292,-79.3822802,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
1431,"First Canadian Place, Underground city",43.6484292,-79.3822802,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
1432,"First Canadian Place, Underground city",43.6484292,-79.3822802,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
1433,"First Canadian Place, Underground city",43.6484292,-79.3822802,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1434,"First Canadian Place, Underground city",43.6484292,-79.3822802,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
1435,"First Canadian Place, Underground city",43.6484292,-79.3822802,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1436,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
1437,"First Canadian Place, Underground city",43.6484292,-79.3822802,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
1438,"First Canadian Place, Underground city",43.6484292,-79.3822802,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1439,"First Canadian Place, Underground city",43.6484292,-79.3822802,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
1440,"First Canadian Place, Underground city",43.6484292,-79.3822802,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant
1441,"First Canadian Place, Underground city",43.6484292,-79.3822802,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1442,"First Canadian Place, Underground city",43.6484292,-79.3822802,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1443,"First Canadian Place, Underground city",43.6484292,-79.3822802,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1444,"First Canadian Place, Underground city",43.6484292,-79.3822802,Hilton,43.6499459,-79.385479,Hotel
1445,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
1446,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
1447,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
1448,"First Canadian Place, Underground city",43.6484292,-79.3822802,Tim Hortons,43.6468622,-79.3825442,Coffee Shop
1449,"First Canadian Place, Underground city",43.6484292,-79.3822802,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1450,"First Canadian Place, Underground city",43.6484292,-79.3822802,Papyrus,43.64819540954937,-79.3813921854217,Gift Shop
1451,"First Canadian Place, Underground city",43.6484292,-79.3822802,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
1452,"First Canadian Place, Underground city",43.6484292,-79.3822802,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
1453,"First Canadian Place, Underground city",43.6484292,-79.3822802,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
1454,"First Canadian Place, Underground city",43.6484292,-79.3822802,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
1455,"First Canadian Place, Underground city",43.6484292,-79.3822802,Ninki Izakaya,43.65022782352305,-79.38486260004564,Japanese Restaurant
1456,"First Canadian Place, Underground city",43.6484292,-79.3822802,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
1457,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Cambridge Club,43.65166287812755,-79.38307469732278,Gym
1458,"First Canadian Place, Underground city",43.6484292,-79.3822802,Five Guys,43.6487987190222,-79.3816807899204,Burger Joint
1459,"First Canadian Place, Underground city",43.6484292,-79.3822802,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
1460,"First Canadian Place, Underground city",43.6484292,-79.3822802,Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse
1461,"First Canadian Place, Underground city",43.6484292,-79.3822802,Starbucks,43.646799,-79.38069,Coffee Shop
1462,"First Canadian Place, Underground city",43.6484292,-79.3822802,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
1463,"First Canadian Place, Underground city",43.6484292,-79.3822802,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
1464,"First Canadian Place, Underground city",43.6484292,-79.3822802,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
1465,"First Canadian Place, Underground city",43.6484292,-79.3822802,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
1466,"First Canadian Place, Underground city",43.6484292,-79.3822802,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
1467,"First Canadian Place, Underground city",43.6484292,-79.3822802,Royal Alexandra Theatre,43.647255,-79.38753,Theater
1468,"First Canadian Place, Underground city",43.6484292,-79.3822802,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House
1469,"First Canadian Place, Underground city",43.6484292,-79.3822802,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
1470,"First Canadian Place, Underground city",43.6484292,-79.3822802,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
1471,"First Canadian Place, Underground city",43.6484292,-79.3822802,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
1472,"First Canadian Place, Underground city",43.6484292,-79.3822802,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1473,"First Canadian Place, Underground city",43.6484292,-79.3822802,Burrito Boyz,43.6484455955513,-79.3879951787513,Burrito Place
1474,"First Canadian Place, Underground city",43.6484292,-79.3822802,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
1475,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Burger's Priest,43.64864328298093,-79.38753876719665,Fast Food Restaurant
1476,"First Canadian Place, Underground city",43.6484292,-79.3822802,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
1477,"First Canadian Place, Underground city",43.6484292,-79.3822802,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
1478,"First Canadian Place, Underground city",43.6484292,-79.3822802,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
1479,"First Canadian Place, Underground city",43.6484292,-79.3822802,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
1480,"First Canadian Place, Underground city",43.6484292,-79.3822802,Freshii,43.649273084327184,-79.38374831204301,Salad Place
1481,"First Canadian Place, Underground city",43.6484292,-79.3822802,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
1482,"First Canadian Place, Underground city",43.6484292,-79.3822802,Thai Island,43.64914597811404,-79.38379835292523,Thai Restaurant
1483,"First Canadian Place, Underground city",43.6484292,-79.3822802,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
1484,"First Canadian Place, Underground city",43.6484292,-79.3822802,Astarté Fresh Yogurt Bar,43.647595917807365,-79.38641938975012,Café
1485,"First Canadian Place, Underground city",43.6484292,-79.3822802,Kojin,43.64939770725357,-79.38609106624851,Colombian Restaurant
1486,"First Canadian Place, Underground city",43.6484292,-79.3822802,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1487,"First Canadian Place, Underground city",43.6484292,-79.3822802,FLOCK Rotisserie + Greens,43.65098849486318,-79.38191708712704,Salad Place
1488,"First Canadian Place, Underground city",43.6484292,-79.3822802,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
1489,"First Canadian Place, Underground city",43.6484292,-79.3822802,Leña,43.651722,-79.379205,Latin American Restaurant
1490,"First Canadian Place, Underground city",43.6484292,-79.3822802,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
1491,"First Canadian Place, Underground city",43.6484292,-79.3822802,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
1492,"First Canadian Place, Underground city",43.6484292,-79.3822802,Piper's Gastropub,43.645468111144694,-79.38177905581458,Cocktail Bar
1493,Humewood-Cedarvale,43.6937813,-79.4281914,Cedarvale Park,43.692534923091934,-79.42870527613704,Field
1494,Humewood-Cedarvale,43.6937813,-79.4281914,Cedarvale Ravine,43.690188230007266,-79.42610580222994,Trail
1495,Humewood-Cedarvale,43.6937813,-79.4281914,Glen Cedar Park,43.69539929852649,-79.42925308973972,Playground
1496,Humewood-Cedarvale,43.6937813,-79.4281914,Phil White Arena,43.69130271699826,-79.43176051142332,Hockey Arena
1497,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,The Greater Good Bar,43.669409,-79.439267,Bar
1498,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Parallel,43.66951635632503,-79.43872770646192,Middle Eastern Restaurant
1499,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,FreshCo,43.66791838591585,-79.44075425394298,Grocery Store
1500,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Blood Brothers Brewing,43.66994369492681,-79.43653285503387,Brewery
1501,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Happy Bakery & Pastries,43.66705039063128,-79.44179124412831,Bakery
1502,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Nova Era Bakery,43.66988647609785,-79.43758190821525,Bakery
1503,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,The Sovereign,43.673115708192206,-79.44026498681781,Café
1504,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Rehearsal Factory,43.66887675155326,-79.44360330056674,Music Venue
1505,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Food Basics,43.6668856311364,-79.44669127467023,Supermarket
1506,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,TD Canada Trust,43.6679341,-79.4416984,Bank
1507,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Wallace Emerson Park,43.66693250395496,-79.4394486237563,Park
1508,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Rexall,43.667504,-79.442086,Pharmacy
1509,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Shoppers Drug Mart,43.666745,-79.447446,Pharmacy
1510,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Macedo,43.669505607786704,-79.4394486237563,Wine Shop
1511,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,North Of Brooklyn Pizzeria,43.669467,-79.439335,Pizza Place
1512,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Wallace Emerson Community Centre,43.66729321721379,-79.43947609874155,Pool
1513,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Coffee Time,43.66683723870163,-79.4461966261001,Coffee Shop
1514,"Dufferin, Dovercourt Village",43.6690051,-79.4422593,Stop BBQ Chicken,43.665923081653766,-79.43804189355156,Brazilian Restaurant
1515,"Little Portugal, Trinity",43.6479267,-79.4197497,Bellwoods Brewery,43.647097254598236,-79.41995537873463,Brewery
1516,"Little Portugal, Trinity",43.6479267,-79.4197497,Pizzeria Libretto,43.64897862710277,-79.4206035669193,Pizza Place
1517,"Little Portugal, Trinity",43.6479267,-79.4197497,Foxley Bistro,43.648642746283834,-79.42049525794245,Asian Restaurant
1518,"Little Portugal, Trinity",43.6479267,-79.4197497,Paris Paris Bar,43.649237,-79.421436,Wine Bar
1519,"Little Portugal, Trinity",43.6479267,-79.4197497,Reposado,43.647320789001384,-79.42003151431754,Bar
1520,"Little Portugal, Trinity",43.6479267,-79.4197497,OddSeoul,43.64619218474247,-79.4196014527498,Korean Restaurant
1521,"Little Portugal, Trinity",43.6479267,-79.4197497,Bang Bang Ice Cream & Bakery,43.64624619920086,-79.41955285188536,Ice Cream Shop
1522,"Little Portugal, Trinity",43.6479267,-79.4197497,Bellwoods Brewery Bottle Shop,43.64712,-79.420044,Beer Store
1523,"Little Portugal, Trinity",43.6479267,-79.4197497,Mamakas Taverna,43.645908,-79.419654,Greek Restaurant
1524,"Little Portugal, Trinity",43.6479267,-79.4197497,Union Restaurant,43.64585979013257,-79.41953208988866,New American Restaurant
1525,"Little Portugal, Trinity",43.6479267,-79.4197497,Pho Rua Vang (Golden Turtle),43.64689319654605,-79.41977781583955,Vietnamese Restaurant
1526,"Little Portugal, Trinity",43.6479267,-79.4197497,Gift Shop,43.64614871682715,-79.41948131634449,Cocktail Bar
1527,"Little Portugal, Trinity",43.6479267,-79.4197497,La Cubana,43.64623003878161,-79.4196356996568,Cuban Restaurant
1528,"Little Portugal, Trinity",43.6479267,-79.4197497,Lower Ossington Theatre,43.64638945106542,-79.4197810126815,Theater
1529,"Little Portugal, Trinity",43.6479267,-79.4197497,Artscape Youngplace,43.646921206418654,-79.4173424662258,Art Gallery
1530,"Little Portugal, Trinity",43.6479267,-79.4197497,Dakota Tavern,43.64967991705445,-79.42083755592827,Bar
1531,"Little Portugal, Trinity",43.6479267,-79.4197497,YogaSpace,43.64760744635252,-79.42013338783642,Yoga Studio
1532,"Little Portugal, Trinity",43.6479267,-79.4197497,La Banane,43.64904020618134,-79.42059946263156,French Restaurant
1533,"Little Portugal, Trinity",43.6479267,-79.4197497,The Communist's Daughter,43.64936167997857,-79.42096310360856,Bar
1534,"Little Portugal, Trinity",43.6479267,-79.4197497,Bazara,43.64853491212856,-79.4205209529485,Japanese Restaurant
1535,"Little Portugal, Trinity",43.6479267,-79.4197497,i deal coffee,43.64784412071227,-79.4202942461777,Coffee Shop
1536,"Little Portugal, Trinity",43.6479267,-79.4197497,Rotate This,43.64854360521872,-79.42051802319355,Record Shop
1537,"Little Portugal, Trinity",43.6479267,-79.4197497,Hanmoto,43.649505301973576,-79.42276783144736,Asian Restaurant
1538,"Little Portugal, Trinity",43.6479267,-79.4197497,Pho Tien Thanh,43.6454840897343,-79.41927617283633,Vietnamese Restaurant
1539,"Little Portugal, Trinity",43.6479267,-79.4197497,Veghed,43.649224,-79.422326,Vegetarian / Vegan Restaurant
1540,"Little Portugal, Trinity",43.6479267,-79.4197497,Tiger of Sweden Toronto,43.64547447021368,-79.41939519348614,Men's Store
1541,"Little Portugal, Trinity",43.6479267,-79.4197497,Ufficio,43.649439390888254,-79.42301401069709,Italian Restaurant
